,Unnamed: 0,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,Description,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,case_enquiry_id,open_dt,target_dt,closed_dt,ontime,case_status,closure_reason,case_title,subject,reason,queue,department,submittedphoto,closedphoto,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,source
664,34745,,,,Needle Pickup,,,,,,,,,,,42.3376,-71.0768,,101003840304,2021-07-06 06:59:33,,2021-07-06 07:15:13,ONTIME,Closed,Case Closed. Closed date : Tue Jul 06 07:15:13 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60e4378c05bb59504106ebc0/photo_20210706_065942.jpg,,91 W Springfield St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,91 W Springfield St,2118,Citizens Connect App
683,35972,,,,Needle Pickup,,,,,,,,,,,42.3363,-71.0739,,101003718244,2021-04-21 13:04:18,,2021-04-21 13:22:02,ONTIME,Closed,Case Closed. Closed date : Wed Apr 21 13:22:02 EDT 2021 Resolved 38 syringes recovered at location.RA JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60805b0b05bb99569d1a924d/report.jpg,,38-38A Worcester Sq  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,38-38A Worcester Sq,2118,Citizens Connect App
693,36377,,,,Needle Pickup,,,,,,,,,,,42.3361,-71.0761,,101003732813,2021-05-03 18:15:19,,2021-05-03 18:41:22,ONTIME,Closed,Case Closed. Closed date : Mon May 03 18:41:22 EDT 2021 Resolved Removed df  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/609075e905bb5659ae8259f3/report.jpg,,662 Massachusetts Ave  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,662 Massachusetts Ave,2118,Citizens Connect App
701,36677,,,,Needle Pickup,,,,,,,,,,,42.3389,-71.0794,,101003720065,2021-04-22 22:43:23,,2021-04-23 06:27:30,ONTIME,Closed,Case Closed. Closed date : Fri Apr 23 06:27:30 EDT 2021 Resolved Needle recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/6082343f05bb99569d1c20ad/report.jpg,,528 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,528 Massachusetts Ave,2118,Citizens Connect App
711,37548,,,,Needle Pickup,,,,,,,,,,,42.3403,-71.081,,101003738195,2021-05-08 08:24:30,,2021-05-08 09:21:03,ONTIME,Closed,Case Closed. Closed date : Sat May 08 09:21:03 EDT 2021 Resolved KW ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,464 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,464 Massachusetts Ave,2118,Citizens Connect App
712,37553,,,,Needle Pickup,,,,,,,,,,,42.3331,-71.0732,,101003738240,2021-05-08 09:13:51,,2021-05-08 09:45:08,ONTIME,Closed,Case Closed. Closed date : Sat May 08 09:45:08 EDT 2021 Resolved Kw ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60968e8405bb2db71afab94c/report.jpg,,801 Massachusetts Ave  Roxbury  MA  02119,7,10B,7,D4,Roxbury,13,08,803,801 Massachusetts Ave,2119,Citizens Connect App
719,38075,,,,Needle Pickup,,,,,,,,,,,42.3406,-71.0838,,101003740616,2021-05-10 16:01:47,,2021-05-10 16:33:36,ONTIME,Closed,Case Closed. Closed date : Mon May 10 16:33:36 EDT 2021 Resolved Recovered. S.W D.F  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/6099911e05bba9811f42214e/report.jpg,,396 Northampton St  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,09,903,396 Northampton St,2118,Citizens Connect App
720,38108,,,,Needle Pickup,,,,,,,,,,,42.3339,-71.0744,,101003858231,2021-07-18 11:56:40,,2021-07-18 12:06:14,ONTIME,Closed,Case Closed. Closed date : Sun Jul 18 12:06:14 EDT 2021 Resolved One syringe recovered at location.RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60f44f2905bb595041088abf/report.jpg,,729 Massachusetts Ave  Roxbury  MA  02118,7,10B,2,D4,Roxbury,6,08,802,729 Massachusetts Ave,2118,Citizens Connect App
721,38233,,,,Needle Pickup,,,,,,,,,,,42.3347,-71.0741,,101003741093,2021-05-11 07:02:33,,2021-05-11 07:31:27,ONTIME,Closed,Case Closed. Closed date : Tue May 11 07:31:27 EDT 2021 Resolved Needle recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/609a643605bba9811f42521a/report.jpg,,850 Harrison Ave  Roxbury  MA  02118,4,1C,2,D4,South End,6,08,802,850 Harrison Ave,2118,Citizens Connect App
736,38897,,,,Needle Pickup,,,,,,,,,,,42.337,-71.0757,,101003744096,2021-05-13 08:26:16,,2021-05-13 08:41:06,ONTIME,Closed,Case Closed. Closed date : Thu May 13 08:41:06 EDT 2021 Resolved Needle recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/609d1adc05bba9811f45b11f/photo_20210513_082545.jpg,,1688 Washington St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,1688 Washington St,2118,Citizens Connect App
742,39080,,,,Needle Pickup,,,,,,,,,,,42.3376,-71.0788,,101003862471,2021-07-21 10:25:00,,2021-07-21 10:42:49,ONTIME,Closed,Case Closed. Closed date : Wed Jul 21 10:42:49 EDT 2021 Resolved Needles recovered. JT DB  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,567 Massachusetts Ave  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 9,903,567 Massachusetts Ave,2118,Constituent Call
748,39444,,,,Needle Pickup,,,,,,,,,,,42.3355,-71.0754,,101003745633,2021-05-14 09:17:23,,2021-05-14 09:51:25,ONTIME,Closed,Case Closed. Closed date : Fri May 14 09:51:25 EDT 2021 Resolved Needle recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/609e785505bba9811f4603ca/report.jpg,,688 Massachusetts Ave  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,688 Massachusetts Ave,2118,Citizens Connect App
756,39815,,,,Needle Pickup,,,,,,,,,,,42.3391,-71.0792,,101003732875,2021-05-03 19:33:27,,2021-05-03 19:47:43,ONTIME,Closed,Case Closed. Closed date : Mon May 03 19:47:43 EDT 2021 Resolved Removed df  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/6090883c05bb5659ae825c58/photo_20210503_193246.jpg,,160 W Springfield St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,160 W Springfield St,2118,Citizens Connect App
758,39860,,,,Needle Pickup,,,,,,,,,,,42.3395,-71.0791,,101003876351,2021-07-23 21:24:14,,2021-07-24 07:54:08,ONTIME,Closed,Case Closed. Closed date : Sat Jul 24 07:54:08 EDT 2021 Noted Couldn't find and called a few times DB ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,169-171 W Springfield St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,169-171 W Springfield St,2118,Citizens Connect App
759,39873,,,,Needle Pickup,,,,,,,,,,,42.3372,-71.0743,,101003876479,2021-07-24 07:15:11,,2021-07-24 07:45:23,ONTIME,Closed,Case Closed. Closed date : Sat Jul 24 07:45:23 EDT 2021 Resolved Recovered needles DB  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60fbf63205bb595041094ccb/image.jpg,,31 E Concord St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,31 E Concord St,2118,Citizens Connect App
765,39937,,,,Needle Pickup,,,,,,,,,,,42.3354,-71.0752,,101003876927,2021-07-24 14:41:40,,2021-07-24 14:56:41,ONTIME,Closed,Case Closed. Closed date : Sat Jul 24 14:56:41 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60fc5edb05bb595041095aac/photo_20210724_144122.jpg,,692 Massachusetts Ave  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,692 Massachusetts Ave,2118,Citizens Connect App
769,40103,,,,Needle Pickup,,,,,,,,,,,42.3365,-71.0774,,101003877396,2021-07-25 10:04:00,,2021-07-25 10:20:14,ONTIME,Closed,Case Closed. Closed date : Sun Jul 25 10:20:14 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,1767 Washington St  Roxbury  MA  02118,4,10B,7,D4,Roxbury,13,09,903,1767 Washington St,2118,Constituent Call
770,40138,,,,Needle Pickup,,,,,,,,,,,42.3354,-71.076,,101003734144,2021-05-04 20:34:01,,2021-05-05 06:23:21,ONTIME,Closed,Case Closed. Closed date : Wed May 05 06:23:21 EDT 2021 Resolved Needle recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/6091e7f005bb5659ae8296be/report.jpg,,683 Massachusetts Ave  Roxbury  MA  02118,7,10B,2,D4,Roxbury,6,Ward 8,802,683 Massachusetts Ave,2118,Citizens Connect App
772,40186,,,,Needle Pickup,,,,,,,,,,,42.337,-71.0757,,101003877933,2021-07-26 06:10:18,,2021-07-26 06:31:37,ONTIME,Closed,Case Closed. Closed date : Mon Jul 26 06:31:37 EDT 2021 Resolved Needles recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60fe8a0005bb15e655f610d0/report.jpg,,1690 Washington St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,1690 Washington St,2118,Citizens Connect App
778,40543,,,,Needle Pickup,,,,,,,,,,,42.3357,-71.0751,,101003750458,2021-05-18 10:56:23,,2021-05-18 11:01:44,ONTIME,Closed,Case Closed. Closed date : Tue May 18 11:01:44 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60a3d58e05bba9811f4705cd/report.jpg,,47 E Springfield St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,47 E Springfield St,2118,Citizens Connect App
783,40856,,,,Needle Pickup,,,,,,,,,,,42.341,-71.0828,,101003737008,2021-05-07 08:23:21,,2021-05-07 08:48:26,ONTIME,Closed,Case Closed. Closed date : Fri May 07 08:48:26 EDT 2021 Resolved Needle recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/6095312d05bb2db71afa8dce/report.jpg,,409 Massachusetts Ave  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,Ward 9,903,409 Massachusetts Ave,2118,Citizens Connect App
786,40938,,,,Needle Pickup,,,,,,,,,,,42.3382,-71.0798,,101003752680,2021-05-19 20:07:26,,2021-05-20 06:17:22,ONTIME,Closed,Case Closed. Closed date : Thu May 20 06:17:22 EDT 2021 Resolved Needle recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60a5a67905bba9811f4779ee/report.jpg,,539 Massachusetts Ave  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 9,903,539 Massachusetts Ave,2118,Citizens Connect App
790,41040,,,,Needle Pickup,,,,,,,,,,,42.3366,-71.0761,,101003738321,2021-05-08 10:37:00,,2021-05-08 10:58:34,ONTIME,Closed,Case Closed. Closed date : Sat May 08 10:58:34 EDT 2021 Resolved Kw ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,7 E Springfield St  Roxbury  MA  02118,4,1C,2,D4,Roxbury,6,08,802,7 E Springfield St,2118,Constituent Call
791,41084,,,,Needle Pickup,,,,,,,,,,,42.3406,-71.0838,,101003738920,2021-05-09 06:37:00,,2021-05-09 07:38:55,ONTIME,Closed,Case Closed. Closed date : Sun May 09 07:38:55 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,396 Northampton St  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,09,903,396 Northampton St,2118,Constituent Call
793,41152,,,,Needle Pickup,,,,,,,,,,,42.3406,-71.0838,,101003739418,2021-05-09 20:02:23,,2021-05-10 06:18:15,ONTIME,Closed,Case Closed. Closed date : Mon May 10 06:18:15 EDT 2021 Resolved Needles recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/6098780505bba9811f41f5b7/report.jpg,,396 Northampton St  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,09,903,396 Northampton St,2118,Citizens Connect App
798,41609,,,,Needle Pickup,,,,,,,,,,,42.3344,-71.0748,,101003741090,2021-05-11 07:00:55,,2021-05-11 07:27:48,ONTIME,Closed,Case Closed. Closed date : Tue May 11 07:27:48 EDT 2021 Noted Cant get to needle to recover gate lock. JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/609a63dc05bba9811f4251f4/report.jpg,,717-745 Massachusetts Ave  Roxbury  MA  02118,7,10B,3,D4,Roxbury,6,08,802,717-745 Massachusetts Ave,2118,Citizens Connect App
802,41851,,,,Needle Pickup,,,,,,,,,,,42.3377,-71.0773,,101003766575,2021-05-23 09:51:11,,2021-05-23 10:00:13,ONTIME,Closed,Case Closed. Closed date : Sun May 23 10:00:13 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60aa5dc605bba9811f484f8f/report.jpg,,516 Shawmut Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,516 Shawmut Ave,2118,Citizens Connect App
804,42153,,,,Needle Pickup,,,,,,,,,,,42.3421,-71.0828,,101003768467,2021-05-24 17:58:40,,2021-05-24 18:06:11,ONTIME,Closed,Case Closed. Closed date : Mon May 24 18:06:11 EDT 2021 Resolved One syringe recovered at park.RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60ac218605bba9811f48828a/report.jpg,,19 Albemarle St  Boston  MA  02115,4,1C,7,D4,Back Bay,14,Ward 4,405,19 Albemarle St,2115,Citizens Connect App
806,42431,,,,Needle Pickup,,,,,,,,,,,42.3389,-71.0803,,101003884298,2021-07-29 16:28:27,,2021-07-29 16:41:23,ONTIME,Closed,Case Closed. Closed date : Thu Jul 29 16:41:23 EDT 2021 Resolved Searched area  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,511 Massachusetts Ave  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 9,903,511 Massachusetts Ave,2118,Citizens Connect App
811,42702,,,,Needle Pickup,,,,,,,,,,,42.3424,-71.0819,,101003885656,2021-07-30 15:06:20,,2021-07-30 16:03:11,ONTIME,Closed,Case Closed. Closed date : Fri Jul 30 16:03:11 EDT 2021 Resolved Removed df  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/61044d9705bb15e655f6be67/photo_20210730_150449.jpg,,36 Claremont Park  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,404,36 Claremont Park,2118,Citizens Connect App
813,42787,,,,Needle Pickup,,,,,,,,,,,42.3364,-71.0759,,101003770971,2021-05-26 11:16:30,,2021-05-26 11:43:27,ONTIME,Closed,Case Closed. Closed date : Wed May 26 11:43:27 EDT 2021 Resolved Removed df  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60ae664405bba9811f48c7de/report.jpg,,15 E Springfield St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,15 E Springfield St,2118,Citizens Connect App
816,42923,,,,Needle Pickup,,,,,,,,,,,42.3368,-71.0753,,101003747113,2021-05-15 10:31:38,,2021-05-15 11:27:32,ONTIME,Closed,Case Closed. Closed date : Sat May 15 11:27:32 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/609fdb3e05bba9811f462d37/report.jpg,,5 Worcester Sq  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,5 Worcester Sq,2118,Citizens Connect App
817,42925,,,,Needle Pickup,,,,,,,,,,,42.3384,-71.0785,,101003747143,2021-05-15 10:58:41,,2021-05-15 11:36:46,ONTIME,Closed,Case Closed. Closed date : Sat May 15 11:36:46 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/609fe19905bba9811f462e30/report.jpg,,552 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,09,902,552 Massachusetts Ave,2118,Citizens Connect App
821,42944,,,,Needle Pickup,,,,,,,,,,,42.3369,-71.0769,,101003747215,2021-05-15 12:11:00,,2021-05-15 13:03:23,ONTIME,Closed,Case Closed. Closed date : Sat May 15 13:03:23 EDT 2021 Resolved Syringe recovered  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/609ff28b05bba9811f463025/report.jpg,,1739-1743 Washington St  Roxbury  MA  02118,4,1C,7,D4,South End,6,09,902,1739-1743 Washington St,2118,Citizens Connect App
822,42947,,,,Needle Pickup,,,,,,,,,,,42.3424,-71.0825,,101003747249,2021-05-15 12:52:04,,2021-05-15 13:49:29,ONTIME,Closed,Case Closed. Closed date : Sat May 15 13:49:29 EDT 2021 Resolved ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/609ffc2205bba9811f46313d/report.jpg,,10 Albemarle Ct  Boston  MA  02115,4,1C,7,D4,Back Bay,14,Ward 4,405,10 Albemarle Ct,2115,Citizens Connect App
827,43060,,,,Needle Pickup,,,,,,,,,,,42.3386,-71.0787,,101003747790,2021-05-16 08:21:41,,2021-05-16 08:37:28,ONTIME,Closed,Case Closed. Closed date : Sun May 16 08:37:28 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60a10e4b05bba9811f464803/report.jpg,,544 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,544 Massachusetts Ave,2118,Citizens Connect App
831,43151,,,,Needle Pickup,,,,,,,,,,,42.3389,-71.0794,,101003748591,2021-05-17 08:01:52,,2021-05-17 08:13:40,ONTIME,Closed,Case Closed. Closed date : Mon May 17 08:13:40 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60a25b2005bba9811f4668d6/report.jpg,,528 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,528 Massachusetts Ave,2118,Citizens Connect App
838,43468,,,,Needle Pickup,,,,,,,,,,,42.3383,-71.0792,,101003750311,2021-05-18 09:41:42,,2021-05-18 09:59:20,ONTIME,Closed,Case Closed. Closed date : Tue May 18 09:59:20 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60a3c40b05bba9811f4702e9/report.jpg,,544P Massachusetts Ave  Roxbury  MA  02118,7,1C,7,D4,Roxbury,13,09,903,544P Massachusetts Ave,2118,Citizens Connect App
840,43616,,,,Needle Pickup,,,,,,,,,,,42.3358,-71.0751,,101003775228,2021-05-30 08:03:23,,2021-05-30 08:53:07,ONTIME,Closed,Case Closed. Closed date : Sun May 30 08:53:07 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60b37efa05bba9811f499697/report.jpg,,45 E Springfield St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,45 E Springfield St,2118,Citizens Connect App
842,43693,,,,Needle Pickup,,,,,,,,,,,42.3345,-71.0763,,101003775422,2021-05-30 16:29:00,,2021-05-30 16:36:30,ONTIME,Closed,Case Closed. Closed date : Sun May 30 16:36:30 EDT 2021 Resolved 8 syringes recovered at location.RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,68 Northampton St  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 8,803,68 Northampton St,2118,Constituent Call
846,44117,,,,Needle Pickup,,,,,,,,,,,42.3392,-71.0774,,101003777751,2021-06-01 17:40:00,,2021-06-01 17:52:30,ONTIME,Closed,Case Closed. Closed date : Tue Jun 01 17:52:30 EDT 2021 Resolved Removed df  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,63 Worcester St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,63 Worcester St,2118,Constituent Call
865,45302,,,,Needle Pickup,,,,,,,,,,,42.3383,-71.0792,,101003895193,2021-08-07 17:14:32,,2021-08-07 18:09:05,ONTIME,Closed,Case Closed. Closed date : Sat Aug 07 18:09:05 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/610ef74b05bb15e655f7be0d/6E6AFC83-6A1B-49FC-BABF-3ACFD7F5190C.jpeg,,544P Massachusetts Ave  Roxbury  MA  02118,7,1C,7,D4,Roxbury,13,09,903,544P Massachusetts Ave,2118,Citizens Connect App
869,45426,,,,Needle Pickup,,,,,,,,,,,42.3398,-71.0831,,101003785843,2021-06-07 21:39:52,,2021-06-08 06:35:08,ONTIME,Closed,Case Closed. Closed date : Tue Jun 08 06:35:08 EDT 2021 Resolved Needles recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60beca5805bba9811f4ab897/report.jpg,,615-627 Columbus Ave  Roxbury  MA  02118,4,10B,7,D4,Roxbury,13,09,903,615-627 Columbus Ave,2118,Citizens Connect App
870,45483,,,,Needle Pickup,,,,,,,,,,,42.3395,-71.0834,,101003785959,2021-06-08 06:11:24,,2021-06-08 06:43:23,ONTIME,Closed,Case Closed. Closed date : Tue Jun 08 06:43:23 EDT 2021 Resolved Needles recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60bf424105bba9811f4abd4c/report.jpg,,627 Columbus Ave  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,09,903,627 Columbus Ave,2118,Citizens Connect App
871,45487,,,,Needle Pickup,,,,,,,,,,,42.3373,-71.0769,,101003785988,2021-06-08 06:55:08,,2021-06-08 07:23:59,ONTIME,Closed,Case Closed. Closed date : Tue Jun 08 07:23:59 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60bf4c7905bba9811f4abeb0/photo_20210608_065402.jpg,,86 W Springfield St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,86 W Springfield St,2118,Citizens Connect App
875,45840,,,,Needle Pickup,,,,,,,,,,,42.3402,-71.0809,,101003765437,2021-05-21 19:12:44,,2021-05-21 19:33:22,ONTIME,Closed,Case Closed. Closed date : Fri May 21 19:33:22 EDT 2021 Resolved Removed df  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60a83e6505bba9811f4826e4/report.jpg,,468 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,468 Massachusetts Ave,2118,Citizens Connect App
876,45841,,,,Needle Pickup,,,,,,,,,,,42.3402,-71.0809,,101003765454,2021-05-21 19:28:30,,2021-05-21 19:33:52,ONTIME,Closed,Case Closed. Closed date : Fri May 21 19:33:52 EDT 2021 Resolved Same call  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60a8420e05bba9811f482751/report.jpg,,468 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,468 Massachusetts Ave,2118,Citizens Connect App
